Items,Antecedent,Consequent,Support,Confidence,Lift
"LowChangeSet, +Complexity, HighHunksCount","LowChangeSet, HighHunksCount",+Complexity,0.039360495671175284,0.4854998294097578,1.7017912868577634
"LowCodeChurn, +Complexity, HighHunksCount","LowCodeChurn, HighHunksCount",+Complexity,0.02478355876414129,0.41888733052828425,1.4682987842339597
"MajorContributor, +Complexity, HighHunksCount","MajorContributor, HighHunksCount",+Complexity,0.09916189527840014,0.447845096814491,1.5698025775774958
"LowCodeChurn, LowChangeSet, +Complexity","LowCodeChurn, LowChangeSet",+Complexity,0.07534644427848311,0.34669721267659415,1.2152554130208364
"MajorContributor, LowChangeSet, +Complexity","LowChangeSet, MajorContributor",+Complexity,0.08137637263850855,0.44267228408065,1.55167065021987
"LowCodeChurn, MajorContributor, +Complexity","LowCodeChurn, MajorContributor",+Complexity,0.05974607916355489,0.3510482691370064,1.2305068910325956
"+Contributor, +NumPullRequests, +Coupling","+Contributor, +NumPullRequests",+Coupling,0.0588056316211656,0.47434181169120926,1.12466418665217
"+Size, +Contributor, +Coupling",+Contributor,"+Size, +Coupling",0.11171963599148065,0.34864048338368575,1.1245895249616693
"+Contributor, +WordsInDiscussion, +Coupling","+Contributor, +WordsInDiscussion",+Coupling,0.05910989406135037,0.4896883593033914,1.16105084298895
"+Contributor, +WordsPerComment, +Coupling","+Contributor, +WordsPerComment",+Coupling,0.031228390451691422,0.511090991398823,1.2117964724581352
"+Contributor, -WordsPerComment, +Coupling","+Contributor, -WordsPerComment",+Coupling,0.025281442757170914,0.4711340206185567,1.117058515701907
"+Contributor, HighChangeSet, +Coupling","+Contributor, HighChangeSet",+Coupling,0.02849002849002849,0.34879783271249576,0.8269994783614152
"+Contributor, HighCodeChurn, +Coupling","+Contributor, HighCodeChurn",+Coupling,0.03371781041683954,0.4389629096146921,1.0407808283906061
"+Contributor, HighHunksCount, +Coupling","+Contributor, HighHunksCount",+Coupling,0.05000968107764224,0.6018641810918774,1.427019657595399
"+Contributor, LowChangeSet, +Coupling","+Contributor, LowChangeSet",+Coupling,0.041905236079993365,0.524948024948025,1.2446514917330762
"+Contributor, LowCodeChurn, +Coupling","+Contributor, LowCodeChurn",+Coupling,0.037120017702541974,0.4252217997465146,1.0082006641025538
"+Contributor, MajorContributor, +Coupling","+Contributor, MajorContributor",+Coupling,0.06002268138190468,0.6913029627269831,1.6390789619273753
"MinorContributor, +Contributor, +Coupling","+Contributor, MinorContributor",+Coupling,0.09340856913672448,0.39983424106085724,0.9480067757786708
"+Size, +Contributor, +NumPullRequests","+Contributor, +NumPullRequests",+Size,0.059884380272729784,0.4830432842481035,1.030171298691699
"+Size, +Contributor, +WordsInDiscussion","+Contributor, +WordsInDiscussion",+Size,0.0568140956490471,0.47066911090742436,1.0037812863754196
"+Size, +Contributor, +WordsPerComment","+Contributor, +WordsPerComment",+Size,0.028628329599203386,0.46853779990946126,0.9992359060952544
"+Size, +Contributor, -WordsPerComment","+Contributor, -WordsPerComment",+Size,0.025475064310015765,0.4747422680412371,1.0124679811523623
"+Size, +Contributor, ExtractionRefactoring","ExtractionRefactoring, +Contributor",+Size,0.011119409177661604,0.8701298701298701,1.855698749103657
"+Size, +Contributor, HighCodeChurn","+Contributor, HighCodeChurn",+Size,0.028047464940668825,0.3651422398271516,0.7787274301835189
"+Size, +Contributor, HighHunksCount","+Contributor, HighHunksCount",+Size,0.05305230547948995,0.6384820239680427,1.3616706354717227
"+Size, +Contributor, LowChangeSet","+Contributor, LowChangeSet",+Size,0.05158631372223605,0.6462231462231462,1.3781798846982896
"+Size, +Contributor, LowCodeChurn","+Contributor, LowCodeChurn",+Size,0.0468840760102896,0.5370722433460076,1.1453971692831648
"+Size, +Contributor, MajorContributor","+Contributor, MajorContributor",+Size,0.06884629214726302,0.7929276839757885,1.691052062221371
"+Size, +Contributor, MinorContributor","+Contributor, MinorContributor",+Size,0.09302132603103477,0.39817665166942934,0.8491788867275176
"+Contributor, -Cohesion, HighHunksCount","+Contributor, HighHunksCount",-Cohesion,0.03031560313113711,0.36484687083888145,1.8854072214748543
"+Contributor, -Cohesion, MajorContributor","+Contributor, MajorContributor",-Cohesion,0.038751970790805744,0.4463204842306467,2.3064357441953356
"+NumPullRequests, +WordsInDiscussion, +Coupling","+NumPullRequests, +WordsInDiscussion",+Coupling,0.1326031034768899,0.4265124555160143,1.0112608082548835
"+NumPullRequests, +WordsPerComment, +Coupling","+NumPullRequests, +WordsPerComment",+Coupling,0.05047990484883689,0.4685494223363286,1.1109304345307771
"+NumPullRequests, -WordsPerComment, +Coupling","+NumPullRequests, -WordsPerComment",+Coupling,0.06735264016817415,0.39173101673101673,0.9287940351440482
"ExtractionRefactoring, +NumPullRequests, +Coupling","ExtractionRefactoring, +NumPullRequests",+Coupling,0.011727934058031145,0.5608465608465608,1.3297669015140157
"+NumPullRequests, HighChangeSet, +Coupling","+NumPullRequests, HighChangeSet",+Coupling,0.030758166680496777,0.3083749306711037,0.7311567988295129
"+NumPullRequests, HighCodeChurn, +Coupling","+NumPullRequests, HighCodeChurn",+Coupling,0.040466904544574446,0.4137443438914027,0.9809876222918337
"+NumPullRequests, HighHunksCount, +Coupling","+NumPullRequests, HighHunksCount",+Coupling,0.06746328105551407,0.5212652276127379,1.235919581183323
"+NumPullRequests, LowChangeSet, +Coupling","+NumPullRequests, LowChangeSet",+Coupling,0.046358531795425,0.44012605042016806,1.0435386346301374
"LowCodeChurn, +NumPullRequests, +Coupling","LowCodeChurn, +NumPullRequests",+Coupling,0.03850302879429093,0.3494853125784585,0.8286294927629203
"+NumPullRequests, MajorContributor, +Coupling","+NumPullRequests, MajorContributor",+Coupling,0.12032196498215916,0.46296296296296297,1.097684942287513
"MinorContributor, +NumPullRequests, +Coupling","+NumPullRequests, MinorContributor",+Coupling,0.05413105413105413,0.3464943342776204,0.8215378847808767
"+Size, +WordsPerComment, +Coupling",+WordsPerComment,"+Size, +Coupling",0.05803114540978618,0.3259788688626476,1.0514912603489737
"+Size, ExtractionRefactoring, +Coupling",ExtractionRefactoring,"+Size, +Coupling",0.023704810112577104,0.5257668711656442,1.6959359112465682
"+Size, HighHunksCount, +Coupling",HighHunksCount,"+Size, +Coupling",0.12585400934915497,0.4229410671128462,1.3642566380559178
"+Size, LowChangeSet, +Coupling",LowChangeSet,"+Size, +Coupling",0.10972810001936216,0.3787112171837709,1.221586958854824
"+Size, MajorContributor, +Coupling",MajorContributor,"+Size, +Coupling",0.21196027992144498,0.3623510497446567,1.1688149091201439
"+WordsPerComment, +WordsInDiscussion, +Coupling","+WordsPerComment, +WordsInDiscussion",+Coupling,0.08239980084640279,0.46286513362336856,1.0974529889746618
"+WordsInDiscussion, -WordsPerComment, +Coupling","+WordsInDiscussion, -WordsPerComment",+Coupling,0.11570270793571764,0.3791696881798404,0.8990111317396229
"ExtractionRefactoring, +WordsInDiscussion, +Coupling","ExtractionRefactoring, +WordsInDiscussion",+Coupling,0.013276906480789975,0.5351170568561873,1.2687622610520553
"+WordsInDiscussion, HighChangeSet, +Coupling","+WordsInDiscussion, HighChangeSet",+Coupling,0.04201587696733328,0.3260356299635115,0.7730303075859674
"+WordsInDiscussion, HighCodeChurn, +Coupling","+WordsInDiscussion, HighCodeChurn",+Coupling,0.05352252925068459,0.4292369121561668,1.0177204935192745
"HighHunksCount, +WordsInDiscussion, +Coupling","+WordsInDiscussion, HighHunksCount",+Coupling,0.08046358531795425,0.5079448227693383,1.2043369082882927
"LowChangeSet, +WordsInDiscussion, +Coupling","+WordsInDiscussion, LowChangeSet",+Coupling,0.05465659834591873,0.43505063848524883,1.0315048355953043
"LowCodeChurn, +WordsInDiscussion, +Coupling","LowCodeChurn, +WordsInDiscussion",+Coupling,0.04597128868973529,0.3486469477658905,0.8266417302321772
"+WordsInDiscussion, MajorContributor, +Coupling","+WordsInDiscussion, MajorContributor",+Coupling,0.15301634719110446,0.43790073616718117,1.0382624157038365
"MinorContributor, +WordsInDiscussion, +Coupling","+WordsInDiscussion, MinorContributor",+Coupling,0.06195889691035322,0.3626355836166424,0.8598087784950467
"+WordsPerComment, HighChangeSet, +Coupling","+WordsPerComment, HighChangeSet",+Coupling,0.017259978425026967,0.4193548387096774,0.9942901025623666
"+WordsPerComment, HighCodeChurn, +Coupling","+WordsPerComment, HighCodeChurn",+Coupling,0.02254308079550798,0.5484522207267833,1.3003799275928252
"HighHunksCount, +WordsPerComment, +Coupling","+WordsPerComment, HighHunksCount",+Coupling,0.03150499267004121,0.5720743345052737,1.3563879469680717
"LowChangeSet, +WordsPerComment, +Coupling","+WordsPerComment, LowChangeSet",+Coupling,0.01692805576300722,0.4577412116679133,1.085304172706589
"LowCodeChurn, +WordsPerComment, +Coupling","LowCodeChurn, +WordsPerComment",+Coupling,0.013968412026664453,0.36488439306358383,0.8651407045138868
"+WordsPerComment, MajorContributor, +Coupling","+WordsPerComment, MajorContributor",+Coupling,0.0549608607861035,0.4953876838693592,1.1745639385446578
"MinorContributor, +WordsPerComment, +Coupling","+WordsPerComment, MinorContributor",+Coupling,0.027438940060299285,0.4090721649484536,0.9699098884694021
"ExtractionRefactoring, -Cohesion, +Coupling",ExtractionRefactoring,"-Cohesion, +Coupling",0.01501950045639366,0.33312883435582824,2.6296084603638117
"HighCodeChurn, -WordsPerComment, +Coupling","HighCodeChurn, -WordsPerComment",+Coupling,0.025585705197355684,0.3593628593628594,0.8520491510063913
"HighHunksCount, -WordsPerComment, +Coupling","HighHunksCount, -WordsPerComment",+Coupling,0.043066965397062486,0.47010869565217395,1.1146274707445596
"LowChangeSet, -WordsPerComment, +Coupling","LowChangeSet, -WordsPerComment",+Coupling,0.03355184908582967,0.41258503401360547,0.9782388991798189
"LowCodeChurn, -WordsPerComment, +Coupling","LowCodeChurn, -WordsPerComment",+Coupling,0.029181534035902967,0.3379244074311339,0.8012185927241463
"MajorContributor, -WordsPerComment, +Coupling","MajorContributor, -WordsPerComment",+Coupling,0.08242746106823777,0.3996781115879829,0.9476365928804004
"MinorContributor, -WordsPerComment, +Coupling","MinorContributor, -WordsPerComment",+Coupling,0.033275246867479874,0.33640939597315433,0.7976265013521411
"ExtractionRefactoring, HighHunksCount, +Coupling","ExtractionRefactoring, HighHunksCount",+Coupling,0.01811744530191132,0.6009174311926606,1.4247749140810768
"ExtractionRefactoring, MajorContributor, +Coupling","ExtractionRefactoring, MajorContributor",+Coupling,0.020745166376234338,0.5990415335463259,1.4203271617458237
"HighChangeSet, HighCodeChurn, +Coupling","HighChangeSet, HighCodeChurn",+Coupling,0.04680109534478467,0.33584755855498216,0.796294385128428
"HighHunksCount, HighChangeSet, +Coupling","HighChangeSet, HighHunksCount",+Coupling,0.020800486819904297,0.41501103752759383,0.9839909522386607
"HighChangeSet, MajorContributor, +Coupling","HighChangeSet, MajorContributor",+Coupling,0.037313639255386825,0.35111920874544505,0.8325034597176072
"HighHunksCount, HighCodeChurn, +Coupling","HighCodeChurn, HighHunksCount",+Coupling,0.03407739330069427,0.4844671647660244,1.1486713934801993
"MajorContributor, HighCodeChurn, +Coupling","MajorContributor, HighCodeChurn",+Coupling,0.05667579453987221,0.46706177342147254,1.1074032197341617
"MinorContributor, HighCodeChurn, +Coupling","HighCodeChurn, MinorContributor",+Coupling,0.027632561613144136,0.3260443864229765,0.7730510691467648
"HighHunksCount, LowChangeSet, +Coupling","LowChangeSet, HighHunksCount",+Coupling,0.041545653196138635,0.5124530876833845,1.2150260020341945
"LowCodeChurn, HighHunksCount, +Coupling","LowCodeChurn, HighHunksCount",+Coupling,0.02658147318341493,0.4492753623188406,1.0652316483416213
"HighHunksCount, MajorContributor, +Coupling","MajorContributor, HighHunksCount",+Coupling,0.12209221917959782,0.5514053716427233,1.3073818468651217
"MinorContributor, HighHunksCount, +Coupling","MinorContributor, HighHunksCount",+Coupling,0.03305396509280004,0.434071921540138,1.0291842982319392
"LowCodeChurn, LowChangeSet, +Coupling","LowCodeChurn, LowChangeSet",+Coupling,0.08472325948054103,0.3898434516991218,0.9243186194437533
"LowChangeSet, MajorContributor, +Coupling","LowChangeSet, MajorContributor",+Coupling,0.08591264901944513,0.4673487812217876,1.1080837150781273
"MinorContributor, LowChangeSet, +Coupling","LowChangeSet, MinorContributor",+Coupling,0.043315907393577296,0.4089840689475059,0.9697010128973753
"LowCodeChurn, MajorContributor, +Coupling","LowCodeChurn, MajorContributor",+Coupling,0.06375681132962686,0.37461400942629614,0.8882096198051471
"MinorContributor, LowCodeChurn, +Coupling","LowCodeChurn, MinorContributor",+Coupling,0.04348186872458717,0.34203655352480417,0.8109684889547641
"+Size, +NumPullRequests, +WordsInDiscussion","+NumPullRequests, +WordsInDiscussion",+Size,0.13741598207617625,0.4419928825622776,0.9426243914154094
"+Size, +NumPullRequests, +WordsPerComment","+NumPullRequests, +WordsPerComment",+Size,0.05208419771526568,0.48344030808729144,1.031018019011317
"+Size, +NumPullRequests, -WordsPerComment","+NumPullRequests, -WordsPerComment",+Size,0.06903991370010787,0.4015444015444015,0.8563611815145556
"+Size, +NumPullRequests, ExtractionRefactoring","ExtractionRefactoring, +NumPullRequests",+Size,0.016651453544657427,0.7962962962962962,1.698236196319018
"+Size, +NumPullRequests, HighCodeChurn","+NumPullRequests, HighCodeChurn",+Size,0.035764666832627995,0.3656674208144796,0.7798474672431501
"+Size, +NumPullRequests, HighHunksCount","+NumPullRequests, HighHunksCount",+Size,0.07565070671866789,0.5845266082496261,1.2466016085446396
"+Size, +NumPullRequests, LowChangeSet","+NumPullRequests, LowChangeSet",+Size,0.06267806267806268,0.595063025210084,1.2690722953291746
"+Size, LowCodeChurn, +NumPullRequests","LowCodeChurn, +NumPullRequests",+Size,0.05410339390921915,0.49108712026110973,1.0473261360783328
"+Size, +NumPullRequests, MajorContributor","+NumPullRequests, MajorContributor",+Size,0.13564572787873758,0.5219242230736483,1.1130914604047668
"+Size, +NumPullRequests, MinorContributor","+NumPullRequests, MinorContributor",+Size,0.05283102370481011,0.33817280453257786,0.7212105593597385
"ExtractionRefactoring, +NumPullRequests, -Cohesion","ExtractionRefactoring, +NumPullRequests",-Cohesion,0.010344922966282189,0.49470899470899465,2.556491464510332
"+NumPullRequests, -Cohesion, HighHunksCount","+NumPullRequests, HighHunksCount",-Cohesion,0.04229247918568307,0.3267792263304125,1.688686302104546
"+Size, +WordsInDiscussion, +WordsPerComment","+WordsPerComment, +WordsInDiscussion",+Size,0.08663181478715459,0.48663766314481044,1.0378369181025442
"+Size, +WordsInDiscussion, -WordsPerComment","+WordsInDiscussion, -WordsPerComment",+Size,0.12203689873592787,0.39992748368382885,0.8529128313839939
"+Size, +WordsInDiscussion, ExtractionRefactoring","ExtractionRefactoring, +WordsInDiscussion",+Size,0.019555776837330237,0.7881828316610926,1.6809328641483883
"+Size, +WordsInDiscussion, HighCodeChurn","+WordsInDiscussion, HighCodeChurn",+Size,0.042707382513207756,0.3425022182786158,0.7304437645957289
"+Size, +WordsInDiscussion, HighHunksCount","+WordsInDiscussion, HighHunksCount",+Size,0.08939783697065251,0.5643443338571679,1.203559503417779
"+Size, +WordsInDiscussion, LowChangeSet","+WordsInDiscussion, LowChangeSet",+Size,0.07365917074654939,0.5863055922501101,1.2503955920610095
"+Size, LowCodeChurn, +WordsInDiscussion","LowCodeChurn, +WordsInDiscussion",+Size,0.06342488866760712,0.48101531361443267,1.0258463091731114
"+Size, +WordsInDiscussion, MajorContributor","+WordsInDiscussion, MajorContributor",+Size,0.16947417918291705,0.48499960421119287,1.0343434810669687
"+Size, +WordsInDiscussion, MinorContributor","+WordsInDiscussion, MinorContributor",+Size,0.05764390230409648,0.33738060547191195,0.7195210612096526
"+Size, +WordsPerComment, HighCodeChurn","+WordsPerComment, HighCodeChurn",+Size,0.017647221530716677,0.4293405114401077,0.9156410753948923
"+Size, +WordsPerComment, HighHunksCount","+WordsPerComment, HighHunksCount",+Size,0.03349652864215971,0.6082370668006027,1.2971681616353345
"+Size, +WordsPerComment, LowChangeSet","+WordsPerComment, LowChangeSet",+Size,0.022377119464498104,0.6050860134629769,1.2904480087734191
"+Size, LowCodeChurn, +WordsPerComment","LowCodeChurn, +WordsPerComment",+Size,0.018587669073105967,0.4855491329479769,1.0355154438100642
"+Size, +WordsPerComment, MajorContributor","+WordsPerComment, MajorContributor",+Size,0.061488673139158574,0.5542258788332086,1.1819801909778782
"+Size, +WordsPerComment, MinorContributor","+WordsPerComment, MinorContributor",+Size,0.025143141647996015,0.37484536082474224,0.7994209727404971
"+Size, -Cohesion, ExtractionRefactoring",ExtractionRefactoring,"+Size, -Cohesion",0.019306834840815423,0.42822085889570555,2.532962812771015
"+Size, HighHunksCount, -WordsPerComment","HighHunksCount, -WordsPerComment",+Size,0.04912455397892291,0.536231884057971,1.1436049613230193
"+Size, LowChangeSet, -WordsPerComment","LowChangeSet, -WordsPerComment",+Size,0.04641385223909496,0.5707482993197278,1.217217040190309
"+Size, LowCodeChurn, -WordsPerComment","LowCodeChurn, -WordsPerComment",+Size,0.040826487428429176,0.4727738629083921,1.0082700251136796
"+Size, MajorContributor, -WordsPerComment","MajorContributor, -WordsPerComment",+Size,0.0908638287279064,0.4405847639484979,0.9396213409055004
"MinorContributor, +Size, -WordsPerComment","MinorContributor, -WordsPerComment",+Size,0.031173070008021463,0.3151565995525727,0.6721246191378103
"+Size, ExtractionRefactoring, HighHunksCount","ExtractionRefactoring, HighHunksCount",+Size,0.023123945454042543,0.7669724770642202,1.6356982045365003
"+Size, LowChangeSet, ExtractionRefactoring","ExtractionRefactoring, LowChangeSet",+Size,0.015157801565568556,0.848297213622291,1.8091369256776006
"+Size, LowCodeChurn, ExtractionRefactoring","ExtractionRefactoring, LowCodeChurn",+Size,0.010206621857107294,0.917910447761194,1.957598892042853
"+Size, ExtractionRefactoring, MajorContributor","ExtractionRefactoring, MajorContributor",+Size,0.02757724116947418,0.7963258785942492,1.6982992855602814
"+Size, HighChangeSet, HighHunksCount","HighChangeSet, HighHunksCount",+Size,0.01684507509750228,0.3360927152317881,0.7167744179904928
"+Size, HighCodeChurn, HighHunksCount","HighCodeChurn, HighHunksCount",+Size,0.03344120819848975,0.4754227290601652,1.013919179076932
"+Size, MajorContributor, HighCodeChurn","MajorContributor, HighCodeChurn",+Size,0.05415871435288911,0.4463186687941646,0.951849860365469
"+Size, LowChangeSet, HighHunksCount","LowChangeSet, HighHunksCount",+Size,0.05385445191270434,0.6642784032753326,1.4166857664944017
"+Size, LowCodeChurn, HighHunksCount","LowCodeChurn, HighHunksCount",+Size,0.03631787126932758,0.613838242169238,1.3091136130925236
"+Size, MajorContributor, HighHunksCount","MajorContributor, HighHunksCount",+Size,0.1392138964954499,0.6287320424734542,1.3408771549989846
"MinorContributor, +Size, HighHunksCount","MinorContributor, HighHunksCount",+Size,0.03416037396619921,0.4486015256084272,0.9567184376664386
