Items,Antecedent,Consequent,Support,Confidence,Lift
"MajorContributor, RenameRefactoring, +Complexity","RenameRefactoring, MajorContributor",+Complexity,0.0117096018735363,0.4,1.4080791426215995
"+Contributor, +NumPullRequests, +Coupling","+Contributor, +NumPullRequests",+Coupling,0.07868852459016394,0.3274853801169591,0.9995443696207401
"+Contributor, +WordsPerComment, +Coupling","+Contributor, +WordsPerComment",+Coupling,0.02622950819672131,0.33136094674556216,1.0113732970718732
"+Contributor, HighHunksCount, +Coupling","+Contributor, HighHunksCount",+Coupling,0.04473067915690866,0.38123752495009977,1.1636055979534854
"+Contributor, LowChangeSet, +Coupling","+Contributor, LowChangeSet",+Coupling,0.06370023419203748,0.4108761329305136,1.254067968272547
"+Contributor, LowCodeChurn, +Coupling","+Contributor, LowCodeChurn",+Coupling,0.0585480093676815,0.36075036075036077,1.1010750824903792
"+Contributor, MajorContributor, +Coupling","+Contributor, MajorContributor",+Coupling,0.07423887587822015,0.4301221166892809,1.3128101774576337
"+Size, +Contributor, +NumPullRequests","+Contributor, +NumPullRequests",+Size,0.08946135831381732,0.3723196881091618,1.0049336714450827
"+Size, +Contributor, +WordsInDiscussion","+Contributor, +WordsInDiscussion",+Size,0.046370023419203744,0.3373083475298126,0.9104340353680782
"+Size, +Contributor, +WordsPerComment","+Contributor, +WordsPerComment",+Size,0.033489461358313814,0.423076923076923,1.141933287950987
"+Size, +Contributor, ExtractionRefactoring","ExtractionRefactoring, +Contributor",+Size,0.011475409836065573,0.5764705882352941,1.555960437272254
"+Size, +Contributor, HighHunksCount","+Contributor, HighHunksCount",+Size,0.05269320843091335,0.44910179640718567,1.2121774150813418
"+Size, +Contributor, LowChangeSet","+Contributor, LowChangeSet",+Size,0.08149882903981265,0.525679758308157,1.4188701441060876
"+Size, +Contributor, LowCodeChurn","+Contributor, LowCodeChurn",+Size,0.0765807962529274,0.4718614718614718,1.2736083975022028
"+Size, +Contributor, MajorContributor","+Contributor, MajorContributor",+Size,0.09039812646370024,0.5237449118046134,1.4136477708000625
"+Size, +Contributor, MinorContributor","+Contributor, MinorContributor",+Size,0.060187353629976584,0.30486358244365364,0.8228618818169412
"+NumPullRequests, +WordsPerComment, +Coupling","+NumPullRequests, +WordsPerComment",+Coupling,0.028805620608899296,0.32712765957446804,0.9984525420893342
"ExtractionRefactoring, +NumPullRequests, +Coupling","ExtractionRefactoring, +NumPullRequests",+Coupling,0.011943793911007026,0.3893129770992367,1.1882533325330527
"+NumPullRequests, HighHunksCount, +Coupling","+NumPullRequests, HighHunksCount",+Coupling,0.07798594847775175,0.3792710706150342,1.1576036251080744
"+NumPullRequests, LowChangeSet, +Coupling","+NumPullRequests, LowChangeSet",+Coupling,0.07259953161592506,0.3827160493827161,1.16811832084646
"LowCodeChurn, +NumPullRequests, +Coupling","LowCodeChurn, +NumPullRequests",+Coupling,0.06697892271662763,0.3213483146067415,0.9808129402221489
"+NumPullRequests, MajorContributor, +Coupling","+NumPullRequests, MajorContributor",+Coupling,0.15550351288056205,0.3456533055700156,1.054996150667596
"+Size, ExtractionRefactoring, +Coupling",ExtractionRefactoring,"+Size, +Coupling",0.01639344262295082,0.33175355450236965,1.579250476839597
"+WordsPerComment, +WordsInDiscussion, +Coupling","+WordsPerComment, +WordsInDiscussion",+Coupling,0.03629976580796253,0.3182751540041068,0.9714331004985961
"LowChangeSet, +WordsInDiscussion, +Coupling","+WordsInDiscussion, LowChangeSet",+Coupling,0.030913348946135833,0.3410852713178295,1.04105368729602
"HighHunksCount, +WordsPerComment, +Coupling","+WordsPerComment, HighHunksCount",+Coupling,0.01592505854800937,0.384180790960452,1.1725889759836527
"LowChangeSet, +WordsPerComment, +Coupling","+WordsPerComment, LowChangeSet",+Coupling,0.01990632318501171,0.3935185185185185,1.2010894024832552
"LowCodeChurn, +WordsPerComment, +Coupling","LowCodeChurn, +WordsPerComment",+Coupling,0.01920374707259953,0.33469387755102037,1.0215460022465026
"+WordsPerComment, MajorContributor, +Coupling","+WordsPerComment, MajorContributor",+Coupling,0.022950819672131147,0.34146341463414637,1.0422078488118691
"ExtractionRefactoring, HighHunksCount, +Coupling","ExtractionRefactoring, HighHunksCount",+Coupling,0.015456674473067917,0.42857142857142855,1.3080771979985704
"ExtractionRefactoring, MajorContributor, +Coupling","ExtractionRefactoring, MajorContributor",+Coupling,0.018032786885245903,0.4184782608695652,1.2772710321036764
"HighHunksCount, LowChangeSet, +Coupling","LowChangeSet, HighHunksCount",+Coupling,0.04964871194379391,0.5247524752475247,1.6016390774173912
"LowCodeChurn, HighHunksCount, +Coupling","LowCodeChurn, HighHunksCount",+Coupling,0.03957845433255269,0.5121212121212121,1.5630861871033421
"HighHunksCount, MajorContributor, +Coupling","MajorContributor, HighHunksCount",+Coupling,0.11030444964871194,0.4081455805892548,1.2457338306762817
"MinorContributor, HighHunksCount, +Coupling","MinorContributor, HighHunksCount",+Coupling,0.013583138173302109,0.3118279569892473,0.9517550938842645
"LowCodeChurn, LowChangeSet, +Coupling","LowCodeChurn, LowChangeSet",+Coupling,0.10749414519906324,0.37135922330097093,1.133455241955072
"LowChangeSet, MajorContributor, +Coupling","LowChangeSet, MajorContributor",+Coupling,0.09625292740046838,0.4321766561514196,1.319081001977528
"LowCodeChurn, MajorContributor, +Coupling","LowCodeChurn, MajorContributor",+Coupling,0.08407494145199063,0.36896197327852004,1.1261384030731099
"RenameRefactoring, MajorContributor, +Coupling","RenameRefactoring, MajorContributor",+Coupling,0.011241217798594848,0.384,1.172037169406719
"+Size, +NumPullRequests, +WordsInDiscussion","+NumPullRequests, +WordsInDiscussion",+Size,0.07049180327868852,0.31584470094438616,0.8525011839649361
"+Size, +NumPullRequests, +WordsPerComment","+NumPullRequests, +WordsPerComment",+Size,0.03700234192037471,0.4202127659574468,1.1342025983807191
"+Size, +NumPullRequests, ExtractionRefactoring","ExtractionRefactoring, +NumPullRequests",+Size,0.018032786885245903,0.5877862595419848,1.586502735931906
"+Size, +NumPullRequests, HighHunksCount","+NumPullRequests, HighHunksCount",+Size,0.08103044496487119,0.3940774487471526,1.063660370512226
"+Size, +NumPullRequests, LowChangeSet","+NumPullRequests, LowChangeSet",+Size,0.09578454332552694,0.5049382716049383,1.3628864853053644
"+Size, LowCodeChurn, +NumPullRequests","LowCodeChurn, +NumPullRequests",+Size,0.09133489461358314,0.43820224719101125,1.1827582778164463
"+Size, +NumPullRequests, MajorContributor","+NumPullRequests, MajorContributor",+Size,0.17353629976580795,0.385736595523165,1.0411474480934986
"ExtractionRefactoring, +NumPullRequests, -Cohesion","ExtractionRefactoring, +NumPullRequests",-Cohesion,0.014519906323185013,0.47328244274809167,2.5042329994229884
"ExtractionRefactoring, +NumPullRequests, -Complexity","ExtractionRefactoring, +NumPullRequests",-Complexity,0.011475409836065573,0.37404580152671757,2.173027989821883
"+Size, +WordsInDiscussion, +WordsPerComment","+WordsPerComment, +WordsInDiscussion",+Size,0.04590163934426229,0.4024640657084189,1.0862968145227236
"+Size, +WordsInDiscussion, ExtractionRefactoring","ExtractionRefactoring, +WordsInDiscussion",+Size,0.010304449648711944,0.5569620253164557,1.5033045816063626
"+Size, +WordsInDiscussion, HighHunksCount","+WordsInDiscussion, HighHunksCount",+Size,0.03770491803278689,0.3354166666666667,0.9053281710914455
"+Size, +WordsInDiscussion, LowChangeSet","+WordsInDiscussion, LowChangeSet",+Size,0.042388758782201406,0.46770025839793283,1.2623768036404381
"+Size, LowCodeChurn, +WordsInDiscussion","LowCodeChurn, +WordsInDiscussion",+Size,0.041686182669789226,0.41784037558685444,1.1277992438406248
"+Size, +WordsInDiscussion, MajorContributor","+WordsInDiscussion, MajorContributor",+Size,0.06744730679156909,0.3453237410071942,0.9320685044884446
"+Size, +WordsPerComment, HighHunksCount","+WordsPerComment, HighHunksCount",+Size,0.020843091334894613,0.5028248587570621,1.3571821408929552
"+Size, +WordsPerComment, LowChangeSet","+WordsPerComment, LowChangeSet",+Size,0.02529274004683841,0.5,1.3495575221238938
"+Size, LowCodeChurn, +WordsPerComment","LowCodeChurn, +WordsPerComment",+Size,0.02622950819672131,0.45714285714285713,1.2338811630847029
"+Size, +WordsPerComment, MajorContributor","+WordsPerComment, MajorContributor",+Size,0.03325526932084309,0.4947735191637631,1.335450649070334
"+Size, -Cohesion, ExtractionRefactoring",ExtractionRefactoring,"+Size, -Cohesion",0.01686182669789227,0.34123222748815163,2.4447342472724958
"+Size, LowChangeSet, -WordsPerComment","LowChangeSet, -WordsPerComment",+Size,0.010772833723653397,0.43809523809523815,1.1824694479561737
"+Size, LowCodeChurn, -WordsPerComment","LowCodeChurn, -WordsPerComment",+Size,0.010070257611241218,0.37391304347826093,1.009234320892651
"+Size, ExtractionRefactoring, HighHunksCount","ExtractionRefactoring, HighHunksCount",+Size,0.02107728337236534,0.5844155844155844,1.5774048959889666
"+Size, LowChangeSet, ExtractionRefactoring","ExtractionRefactoring, LowChangeSet",+Size,0.014519906323185013,0.746987951807229,2.016206418594733
"+Size, LowCodeChurn, ExtractionRefactoring","ExtractionRefactoring, LowCodeChurn",+Size,0.012412177985948477,0.6883116883116882,1.8578324330536717
"+Size, ExtractionRefactoring, MajorContributor","ExtractionRefactoring, MajorContributor",+Size,0.026463700234192037,0.6141304347826086,1.6576086956521738
"+Size, LowChangeSet, HighHunksCount","LowChangeSet, HighHunksCount",+Size,0.05644028103044497,0.5965346534653465,1.6101156575834574
"+Size, LowCodeChurn, HighHunksCount","LowCodeChurn, HighHunksCount",+Size,0.04543325526932084,0.5878787878787879,1.5867524805577904
"+Size, MajorContributor, HighHunksCount","MajorContributor, HighHunksCount",+Size,0.12271662763466042,0.4540727902946274,1.2255946994677995
"MinorContributor, +Size, HighHunksCount","MinorContributor, HighHunksCount",+Size,0.013114754098360656,0.30107526881720426,0.8126367875154629
"+Size, RenameRefactoring, HighHunksCount","RenameRefactoring, HighHunksCount",+Size,0.01053864168618267,0.4945054945054945,1.334727219682972
"+Size, LowCodeChurn, LowChangeSet","LowCodeChurn, LowChangeSet",+Size,0.1451990632318501,0.5016181229773463,1.3539250221954922
"+Size, LowChangeSet, MajorContributor","LowChangeSet, MajorContributor",+Size,0.12903981264637002,0.5793901156677181,1.5638405776872037
"+Size, LowChangeSet, MinorContributor","LowChangeSet, MinorContributor",+Size,0.041217798594847775,0.36065573770491804,0.9734513274336284
"+Size, LowCodeChurn, MajorContributor","LowCodeChurn, MajorContributor",+Size,0.11545667447306791,0.5066803699897225,1.3675886092642953
"+Size, LowCodeChurn, MinorContributor","LowCodeChurn, MinorContributor",+Size,0.040983606557377046,0.3234750462107209,0.873096363666105
"+Size, RenameRefactoring, MajorContributor","RenameRefactoring, MajorContributor",+Size,0.01522248243559719,0.5199999999999999,1.4035398230088494
"+WordsPerComment, -Cohesion, HighHunksCount","+WordsPerComment, HighHunksCount",-Cohesion,0.014519906323185013,0.3502824858757062,1.8534153837537368
"+WordsPerComment, -Cohesion, MajorContributor","+WordsPerComment, MajorContributor",-Cohesion,0.020608899297423888,0.3066202090592335,1.6223894580953246
"ExtractionRefactoring, -Cohesion, HighHunksCount","ExtractionRefactoring, HighHunksCount",-Cohesion,0.01873536299765808,0.5194805194805194,2.74867635462431
"ExtractionRefactoring, LowChangeSet, -Cohesion","ExtractionRefactoring, LowChangeSet",-Cohesion,0.01053864168618267,0.5421686746987951,2.8687239664979622
"ExtractionRefactoring, -Cohesion, MajorContributor","ExtractionRefactoring, MajorContributor",-Cohesion,0.021311475409836064,0.49456521739130427,2.616844458811486
"LowChangeSet, -Cohesion, HighHunksCount","LowChangeSet, HighHunksCount",-Cohesion,0.03114754098360656,0.3292079207920792,1.7419056031997253
"LowCodeChurn, -Cohesion, HighHunksCount","LowCodeChurn, HighHunksCount",-Cohesion,0.023185011709601872,0.3,1.587360594795539
"ExtractionRefactoring, HighHunksCount, -Complexity","ExtractionRefactoring, HighHunksCount",-Complexity,0.014519906323185013,0.40259740259740256,2.338899196042053
"ExtractionRefactoring, MajorContributor, -Complexity","ExtractionRefactoring, MajorContributor",-Complexity,0.01592505854800937,0.3695652173913044,2.1469979296066253
"+Contributor, +NumPullRequests, +WordsPerComment, +Complexity","+Contributor, +NumPullRequests, +WordsPerComment",+Complexity,0.020608899297423888,0.33460076045627374,1.1778608797595127
"+Contributor, +NumPullRequests, LowChangeSet, +Complexity","+Contributor, +NumPullRequests, LowChangeSet",+Complexity,0.03442622950819672,0.39095744680851063,1.376247566259143
"LowCodeChurn, +Contributor, +NumPullRequests, +Complexity","+Contributor, +NumPullRequests, LowCodeChurn",+Complexity,0.030210772833723653,0.32908163265306123,1.1584324578965963
"+Contributor, +NumPullRequests, MajorContributor, +Complexity","+Contributor, +NumPullRequests, MajorContributor",+Complexity,0.040749414519906324,0.3774403470715835,1.3286647007383856
"+Size, +Contributor, LowChangeSet, +Complexity","+Contributor, LowChangeSet","+Size, +Complexity",0.053395784543325525,0.3444108761329305,1.4765406035016195
"+Size, +Contributor, MajorContributor, +Complexity","+Contributor, MajorContributor","+Size, +Complexity",0.0648711943793911,0.37584803256445043,1.6113163645082362
"+WordsPerComment, +Contributor, +WordsInDiscussion, +Complexity","+WordsPerComment, +Contributor, +WordsInDiscussion",+Complexity,0.026932084309133488,0.3402366863905325,1.1977004541529874
"+Contributor, +WordsInDiscussion, +Complexity, HighHunksCount","+Contributor, +WordsInDiscussion, HighHunksCount",+Complexity,0.017330210772833723,0.3217391304347826,1.1325853973260689
"+Contributor, +WordsInDiscussion, +Complexity, LowChangeSet","+Contributor, +WordsInDiscussion, LowChangeSet",+Complexity,0.020140515222482436,0.38392857142857145,1.351504534212696
"+Contributor, LowCodeChurn, +WordsInDiscussion, +Complexity","+Contributor, +WordsInDiscussion, LowCodeChurn",+Complexity,0.01873536299765808,0.3041825095057034,1.0707826179631934
"+Contributor, MajorContributor, +WordsInDiscussion, +Complexity","+Contributor, +WordsInDiscussion, MajorContributor",+Complexity,0.02529274004683841,0.35064935064935066,1.2343550925578954
"+Contributor, +WordsPerComment, +Complexity, HighHunksCount","+Contributor, +WordsPerComment, HighHunksCount",+Complexity,0.014754098360655738,0.4666666666666667,1.6427589997251992
"+Contributor, +WordsPerComment, +Complexity, LowChangeSet","+Contributor, +WordsPerComment, LowChangeSet",+Complexity,0.01405152224824356,0.425531914893617,1.497956534703829
"+Contributor, LowCodeChurn, +WordsPerComment, +Complexity","+Contributor, +WordsPerComment, LowCodeChurn",+Complexity,0.013817330210772834,0.3333333333333333,1.1733992855179993
"+Contributor, MajorContributor, +WordsPerComment, +Complexity","+Contributor, +WordsPerComment, MajorContributor",+Complexity,0.01920374707259953,0.5125,1.804101401483924
"+Contributor, LowChangeSet, +Complexity, HighHunksCount","+Contributor, LowChangeSet, HighHunksCount",+Complexity,0.021545667447306793,0.5,1.7600989282769992
"+Contributor, LowCodeChurn, +Complexity, HighHunksCount","+Contributor, LowCodeChurn, HighHunksCount",+Complexity,0.017330210772833723,0.49664429530201337,1.7482861837919184
"+Contributor, MajorContributor, +Complexity, HighHunksCount","+Contributor, MajorContributor, HighHunksCount",+Complexity,0.034192037470725994,0.38522427440633245,1.3560656650577407
"+Contributor, LowCodeChurn, LowChangeSet, +Complexity","+Contributor, LowChangeSet, LowCodeChurn",+Complexity,0.054332552693208434,0.40069084628670126,1.4105110582392535
"+Contributor, MajorContributor, LowChangeSet, +Complexity","+Contributor, LowChangeSet, MajorContributor",+Complexity,0.03864168618266979,0.6395348837209303,2.2512893268659293
"+Contributor, LowCodeChurn, MajorContributor, +Complexity","+Contributor, MajorContributor, LowCodeChurn",+Complexity,0.034894613583138175,0.6260504201680672,2.20382134717036
"HighHunksCount, LowChangeSet, +Complexity, +Coupling","LowChangeSet, HighHunksCount","+Complexity, +Coupling",0.03395784543325527,0.3589108910891089,2.183118952920933
"LowCodeChurn, HighHunksCount, +Complexity, +Coupling","LowCodeChurn, HighHunksCount","+Complexity, +Coupling",0.026697892271662763,0.34545454545454546,2.1012691012691014
"+Size, +NumPullRequests, LowChangeSet, +Complexity","+NumPullRequests, LowChangeSet","+Size, +Complexity",0.06252927400468385,0.32962962962962966,1.413171203331846
"+WordsPerComment, +NumPullRequests, +WordsInDiscussion, +Complexity","+WordsPerComment, +NumPullRequests, +WordsInDiscussion",+Complexity,0.028337236533957845,0.32180851063829785,1.1328296293697706
"+NumPullRequests, +WordsInDiscussion, +Complexity, LowChangeSet","+NumPullRequests, +WordsInDiscussion, LowChangeSet",+Complexity,0.02763466042154567,0.37341772151898733,1.314504262890417
"LowCodeChurn, +NumPullRequests, +WordsInDiscussion, +Complexity","LowCodeChurn, +NumPullRequests, +WordsInDiscussion",+Complexity,0.02505854800936768,0.311046511627907,1.0949452635211565
"+NumPullRequests, +WordsPerComment, +Complexity, HighHunksCount","+NumPullRequests, +WordsPerComment, HighHunksCount",+Complexity,0.014519906323185013,0.4525547445255475,1.5930822416521746
"+NumPullRequests, +WordsPerComment, +Complexity, LowChangeSet","+NumPullRequests, +WordsPerComment, LowChangeSet",+Complexity,0.01756440281030445,0.43859649122807015,1.543946428313157
"LowCodeChurn, +NumPullRequests, +WordsPerComment, +Complexity","LowCodeChurn, +NumPullRequests, +WordsPerComment",+Complexity,0.016159250585480095,0.36125654450261785,1.2716945136242195
"MajorContributor, +NumPullRequests, +WordsPerComment, +Complexity","+NumPullRequests, +WordsPerComment, MajorContributor",+Complexity,0.02271662763466042,0.4449541284403669,1.566326569200632
"+NumPullRequests, LowChangeSet, +Complexity, HighHunksCount","+NumPullRequests, LowChangeSet, HighHunksCount",+Complexity,0.02810304449648712,0.5194805194805194,1.8286742111968821
"LowCodeChurn, +NumPullRequests, +Complexity, HighHunksCount","LowCodeChurn, +NumPullRequests, HighHunksCount",+Complexity,0.022482435597189696,0.4873096446700507,1.715426366645603
"MajorContributor, +NumPullRequests, +Complexity, HighHunksCount","+NumPullRequests, MajorContributor, HighHunksCount",+Complexity,0.05807962529274005,0.3360433604336044,1.182939117107577
"LowCodeChurn, +NumPullRequests, LowChangeSet, +Complexity","LowCodeChurn, +NumPullRequests, LowChangeSet",+Complexity,0.06416861826697892,0.3821478382147838,1.345236000970426
"MajorContributor, +NumPullRequests, LowChangeSet, +Complexity","+NumPullRequests, LowChangeSet, MajorContributor",+Complexity,0.059484777517564404,0.4941634241245136,1.739553026390497
"LowCodeChurn, +NumPullRequests, MajorContributor, +Complexity","LowCodeChurn, +NumPullRequests, MajorContributor",+Complexity,0.05245901639344262,0.4036036036036036,1.420764540302875
"+Size, +WordsInDiscussion, +Complexity, LowChangeSet","+WordsInDiscussion, LowChangeSet","+Size, +Complexity",0.029976580796252927,0.330749354005168,1.4179716281145254
"+Size, +WordsPerComment, +Complexity, HighHunksCount","+WordsPerComment, HighHunksCount","+Size, +Complexity",0.01569086651053864,0.37853107344632764,1.6228189594536335
"+Size, +WordsPerComment, +Complexity, LowChangeSet","+WordsPerComment, LowChangeSet","+Size, +Complexity",0.01873536299765808,0.37037037037037035,1.587832812732411
"+Size, LowCodeChurn, +WordsPerComment, +Complexity","LowCodeChurn, +WordsPerComment","+Size, +Complexity",0.01756440281030445,0.3061224489795918,1.312392426850258
"+Size, MajorContributor, +WordsPerComment, +Complexity","+WordsPerComment, MajorContributor","+Size, +Complexity",0.025995316159250586,0.38675958188153314,1.6580957978254482
"+Size, ExtractionRefactoring, +Complexity, HighHunksCount","ExtractionRefactoring, HighHunksCount","+Size, +Complexity",0.012177985948477752,0.33766233766233766,1.447608616283315
