items,antecedent,consequent,support_low,support_high,confidence_low,confidence_high,lift_low,lift_high
"+Complexity, LowChangeSet, LowCodeChurn","LowChangeSet, LowCodeChurn",+Complexity,0.11311475409836065,,0.3907766990291262,,1.3756112983135769,
"+Complexity, LowChangeSet, MajorContributor","LowChangeSet, MajorContributor",+Complexity,0.10585480093676815,,0.4752891692954785,,1.6731119149972737,
"+Complexity, MajorContributor, LowCodeChurn","MajorContributor, LowCodeChurn",+Complexity,0.0936768149882904,,0.4110996916752313,,1.4471522534651589,
"+Complexity, RenameRefactoring, MajorContributor","RenameRefactoring, MajorContributor",+Complexity,0.0117096018735363,,0.4,,1.4080791426215995,
"+Coupling, +NumPullRequests, +Contributor","+NumPullRequests, +Contributor",+Coupling,0.07868852459016394,,0.3274853801169591,,0.9995443696207401,
"+WordsPerComment, +Coupling, +Contributor","+WordsPerComment, +Contributor",+Coupling,0.02622950819672131,,0.33136094674556216,,1.0113732970718732,
"+Coupling, HighHunksCount, +Contributor","HighHunksCount, +Contributor",+Coupling,0.04473067915690866,,0.38123752495009977,,1.1636055979534854,
"+Coupling, LowChangeSet, +Contributor","LowChangeSet, +Contributor",+Coupling,0.06370023419203748,,0.4108761329305136,,1.254067968272547,
"+Coupling, LowCodeChurn, +Contributor","LowCodeChurn, +Contributor",+Coupling,0.0585480093676815,,0.36075036075036077,,1.1010750824903792,
"+Coupling, MajorContributor, +Contributor","MajorContributor, +Contributor",+Coupling,0.07423887587822015,,0.4301221166892809,,1.3128101774576337,
"+NumPullRequests, +Size, +Contributor","+NumPullRequests, +Contributor",+Size,0.08946135831381732,,0.3723196881091618,,1.0049336714450827,
"+Size, +WordsInDiscussion, +Contributor","+WordsInDiscussion, +Contributor",+Size,0.046370023419203744,,0.3373083475298126,,0.9104340353680782,
"+WordsPerComment, +Size, +Contributor","+WordsPerComment, +Contributor",+Size,0.033489461358313814,,0.423076923076923,,1.141933287950987,
"+Size, ExtractionRefactoring, +Contributor","ExtractionRefactoring, +Contributor",+Size,0.011475409836065573,,0.5764705882352941,,1.555960437272254,
"+Size, HighHunksCount, +Contributor","HighHunksCount, +Contributor",+Size,0.05269320843091335,0.03072033898305085,0.44910179640718567,0.3515151515151515,1.2121774150813418,3.548987198185059
"+Size, LowChangeSet, +Contributor","LowChangeSet, +Contributor",+Size,0.08149882903981265,,0.525679758308157,,1.4188701441060876,
"+Size, LowCodeChurn, +Contributor","LowCodeChurn, +Contributor",+Size,0.0765807962529274,,0.4718614718614718,,1.2736083975022028,
"+Size, MajorContributor, +Contributor","MajorContributor, +Contributor",+Size,0.09039812646370024,,0.5237449118046134,,1.4136477708000625,
"+Size, MinorContributor, +Contributor","MinorContributor, +Contributor",+Size,0.060187353629976584,,0.30486358244365364,,0.8228618818169412,
"+WordsPerComment, +Coupling, +NumPullRequests","+WordsPerComment, +NumPullRequests",+Coupling,0.028805620608899296,,0.32712765957446804,,0.9984525420893342,
"+Coupling, +NumPullRequests, ExtractionRefactoring","+NumPullRequests, ExtractionRefactoring",+Coupling,0.011943793911007026,,0.3893129770992367,,1.1882533325330527,
"+Coupling, +NumPullRequests, HighHunksCount","+NumPullRequests, HighHunksCount",+Coupling,0.07798594847775175,,0.3792710706150342,,1.1576036251080744,
"+Coupling, +NumPullRequests, LowChangeSet","+NumPullRequests, LowChangeSet",+Coupling,0.07259953161592506,,0.3827160493827161,,1.16811832084646,
"+Coupling, +NumPullRequests, LowCodeChurn","+NumPullRequests, LowCodeChurn",+Coupling,0.06697892271662763,,0.3213483146067415,,0.9808129402221489,
"+Coupling, +NumPullRequests, MajorContributor","+NumPullRequests, MajorContributor",+Coupling,0.15550351288056205,,0.3456533055700156,,1.054996150667596,
"+Coupling, +Size, ExtractionRefactoring",ExtractionRefactoring,"+Coupling, +Size",0.01639344262295082,,0.33175355450236965,,1.579250476839597,
"+WordsPerComment, +Coupling, +WordsInDiscussion","+WordsPerComment, +WordsInDiscussion",+Coupling,0.03629976580796253,,0.3182751540041068,,0.9714331004985961,
"+Coupling, LowChangeSet, +WordsInDiscussion","LowChangeSet, +WordsInDiscussion",+Coupling,0.030913348946135833,,0.3410852713178295,,1.04105368729602,
"+WordsPerComment, +Coupling, HighHunksCount","+WordsPerComment, HighHunksCount",+Coupling,0.01592505854800937,,0.384180790960452,,1.1725889759836527,
"+WordsPerComment, +Coupling, LowChangeSet","+WordsPerComment, LowChangeSet",+Coupling,0.01990632318501171,,0.3935185185185185,,1.2010894024832552,
"+WordsPerComment, +Coupling, LowCodeChurn","+WordsPerComment, LowCodeChurn",+Coupling,0.01920374707259953,,0.33469387755102037,,1.0215460022465026,
"+WordsPerComment, +Coupling, MajorContributor","+WordsPerComment, MajorContributor",+Coupling,0.022950819672131147,,0.34146341463414637,,1.0422078488118691,
"+Coupling, ExtractionRefactoring, HighHunksCount","ExtractionRefactoring, HighHunksCount",+Coupling,0.015456674473067917,,0.42857142857142855,,1.3080771979985704,
"+Coupling, ExtractionRefactoring, MajorContributor","ExtractionRefactoring, MajorContributor",+Coupling,0.018032786885245903,,0.4184782608695652,,1.2772710321036764,
"+Coupling, LowChangeSet, HighHunksCount","LowChangeSet, HighHunksCount",+Coupling,0.04964871194379391,,0.5247524752475247,,1.6016390774173912,
"+Coupling, HighHunksCount, LowCodeChurn","HighHunksCount, LowCodeChurn",+Coupling,0.03957845433255269,,0.5121212121212121,,1.5630861871033421,
"+Coupling, MajorContributor, HighHunksCount","MajorContributor, HighHunksCount",+Coupling,0.11030444964871194,,0.4081455805892548,,1.2457338306762817,
"+Coupling, HighHunksCount, MinorContributor","HighHunksCount, MinorContributor",+Coupling,0.013583138173302109,,0.3118279569892473,,0.9517550938842645,
"+Coupling, LowChangeSet, LowCodeChurn","LowChangeSet, LowCodeChurn",+Coupling,0.10749414519906324,,0.37135922330097093,,1.133455241955072,
"+Coupling, LowChangeSet, MajorContributor","LowChangeSet, MajorContributor",+Coupling,0.09625292740046838,,0.4321766561514196,,1.319081001977528,
"+Coupling, MajorContributor, LowCodeChurn","MajorContributor, LowCodeChurn",+Coupling,0.08407494145199063,,0.36896197327852004,,1.1261384030731099,
"+Coupling, RenameRefactoring, MajorContributor","RenameRefactoring, MajorContributor",+Coupling,0.011241217798594848,,0.384,,1.172037169406719,
"+NumPullRequests, +Size, +WordsInDiscussion","+NumPullRequests, +WordsInDiscussion",+Size,0.07049180327868852,,0.31584470094438616,,0.8525011839649361,
"+WordsPerComment, +NumPullRequests, +Size","+WordsPerComment, +NumPullRequests",+Size,0.03700234192037471,,0.4202127659574468,,1.1342025983807191,
"+NumPullRequests, +Size, ExtractionRefactoring","+NumPullRequests, ExtractionRefactoring",+Size,0.018032786885245903,,0.5877862595419848,,1.586502735931906,
"+NumPullRequests, +Size, HighHunksCount","+NumPullRequests, HighHunksCount",+Size,0.08103044496487119,,0.3940774487471526,,1.063660370512226,
"+NumPullRequests, +Size, LowChangeSet","+NumPullRequests, LowChangeSet",+Size,0.09578454332552694,,0.5049382716049383,,1.3628864853053644,
"+NumPullRequests, +Size, LowCodeChurn","+NumPullRequests, LowCodeChurn",+Size,0.09133489461358314,,0.43820224719101125,,1.1827582778164463,
"+NumPullRequests, +Size, MajorContributor","+NumPullRequests, MajorContributor",+Size,0.17353629976580795,,0.385736595523165,,1.0411474480934986,
"-Cohesion, +NumPullRequests, ExtractionRefactoring","+NumPullRequests, ExtractionRefactoring",-Cohesion,0.014519906323185013,,0.47328244274809167,,2.5042329994229884,
"-Complexity, +NumPullRequests, ExtractionRefactoring","+NumPullRequests, ExtractionRefactoring",-Complexity,0.011475409836065573,,0.37404580152671757,,2.173027989821883,
"+WordsPerComment, +Size, +WordsInDiscussion","+WordsPerComment, +WordsInDiscussion",+Size,0.04590163934426229,,0.4024640657084189,,1.0862968145227236,
"+Size, ExtractionRefactoring, +WordsInDiscussion","ExtractionRefactoring, +WordsInDiscussion",+Size,0.010304449648711944,,0.5569620253164557,,1.5033045816063626,
"+Size, HighHunksCount, +WordsInDiscussion","HighHunksCount, +WordsInDiscussion",+Size,0.03770491803278689,,0.3354166666666667,,0.9053281710914455,
"+Size, LowChangeSet, +WordsInDiscussion","LowChangeSet, +WordsInDiscussion",+Size,0.042388758782201406,,0.46770025839793283,,1.2623768036404381,
"+Size, LowCodeChurn, +WordsInDiscussion","LowCodeChurn, +WordsInDiscussion",+Size,0.041686182669789226,,0.41784037558685444,,1.1277992438406248,
"+Size, MajorContributor, +WordsInDiscussion","MajorContributor, +WordsInDiscussion",+Size,0.06744730679156909,,0.3453237410071942,,0.9320685044884446,
"+WordsPerComment, +Size, HighHunksCount","+WordsPerComment, HighHunksCount",+Size,0.020843091334894613,0.010063559322033898,0.5028248587570621,0.3333333333333333,1.3571821408929552,3.3654188948306594
"+WordsPerComment, +Size, LowChangeSet","+WordsPerComment, LowChangeSet",+Size,0.02529274004683841,,0.5,,1.3495575221238938,
"+WordsPerComment, +Size, LowCodeChurn","+WordsPerComment, LowCodeChurn",+Size,0.02622950819672131,,0.45714285714285713,,1.2338811630847029,
"+WordsPerComment, +Size, MajorContributor","+WordsPerComment, MajorContributor",+Size,0.03325526932084309,,0.4947735191637631,,1.335450649070334,
"-Cohesion, +Size, ExtractionRefactoring",ExtractionRefactoring,"-Cohesion, +Size",0.01686182669789227,,0.34123222748815163,,2.4447342472724958,
"-WordsPerComment, +Size, LowChangeSet","-WordsPerComment, LowChangeSet",+Size,0.010772833723653397,,0.43809523809523815,,1.1824694479561737,
"-WordsPerComment, +Size, LowCodeChurn","-WordsPerComment, LowCodeChurn",+Size,0.010070257611241218,,0.37391304347826093,,1.009234320892651,
"+Size, ExtractionRefactoring, HighHunksCount","ExtractionRefactoring, HighHunksCount",+Size,0.02107728337236534,,0.5844155844155844,,1.5774048959889666,
"+Size, ExtractionRefactoring, LowChangeSet","LowChangeSet, ExtractionRefactoring",+Size,0.014519906323185013,,0.746987951807229,,2.016206418594733,
"+Size, ExtractionRefactoring, LowCodeChurn","ExtractionRefactoring, LowCodeChurn",+Size,0.012412177985948477,,0.6883116883116882,,1.8578324330536717,
"+Size, ExtractionRefactoring, MajorContributor","ExtractionRefactoring, MajorContributor",+Size,0.026463700234192037,,0.6141304347826086,,1.6576086956521738,
"+Size, LowChangeSet, HighHunksCount","LowChangeSet, HighHunksCount",+Size,0.05644028103044497,,0.5965346534653465,,1.6101156575834574,
"+Size, HighHunksCount, LowCodeChurn","HighHunksCount, LowCodeChurn",+Size,0.04543325526932084,,0.5878787878787879,,1.5867524805577904,
"+Size, HighHunksCount, MajorContributor","MajorContributor, HighHunksCount",+Size,0.12271662763466042,,0.4540727902946274,,1.2255946994677995,
"+Size, HighHunksCount, MinorContributor","HighHunksCount, MinorContributor",+Size,0.013114754098360656,,0.30107526881720426,,0.8126367875154629,
"+Size, RenameRefactoring, HighHunksCount","RenameRefactoring, HighHunksCount",+Size,0.01053864168618267,,0.4945054945054945,,1.334727219682972,
"+Size, LowChangeSet, LowCodeChurn","LowChangeSet, LowCodeChurn",+Size,0.1451990632318501,,0.5016181229773463,,1.3539250221954922,
"+Size, LowChangeSet, MajorContributor","LowChangeSet, MajorContributor",+Size,0.12903981264637002,,0.5793901156677181,,1.5638405776872037,
"+Size, LowChangeSet, MinorContributor","LowChangeSet, MinorContributor",+Size,0.041217798594847775,,0.36065573770491804,,0.9734513274336284,
"+Size, MajorContributor, LowCodeChurn","MajorContributor, LowCodeChurn",+Size,0.11545667447306791,,0.5066803699897225,,1.3675886092642953,
"+Size, MinorContributor, LowCodeChurn","MinorContributor, LowCodeChurn",+Size,0.040983606557377046,,0.3234750462107209,,0.873096363666105,
"+Size, RenameRefactoring, MajorContributor","RenameRefactoring, MajorContributor",+Size,0.01522248243559719,,0.5199999999999999,,1.4035398230088494,
"+WordsPerComment, -Cohesion, HighHunksCount","+WordsPerComment, HighHunksCount",-Cohesion,0.014519906323185013,,0.3502824858757062,,1.8534153837537368,
"+WordsPerComment, -Cohesion, MajorContributor","+WordsPerComment, MajorContributor",-Cohesion,0.020608899297423888,,0.3066202090592335,,1.6223894580953246,
"-Cohesion, ExtractionRefactoring, HighHunksCount","ExtractionRefactoring, HighHunksCount",-Cohesion,0.01873536299765808,,0.5194805194805194,,2.74867635462431,
"-Cohesion, LowChangeSet, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring",-Cohesion,0.01053864168618267,,0.5421686746987951,,2.8687239664979622,
"-Cohesion, ExtractionRefactoring, MajorContributor","ExtractionRefactoring, MajorContributor",-Cohesion,0.021311475409836064,,0.49456521739130427,,2.616844458811486,
"-Cohesion, LowChangeSet, HighHunksCount","LowChangeSet, HighHunksCount",-Cohesion,0.03114754098360656,,0.3292079207920792,,1.7419056031997253,
"-Cohesion, HighHunksCount, LowCodeChurn","HighHunksCount, LowCodeChurn",-Cohesion,0.023185011709601872,,0.3,,1.587360594795539,
"-Complexity, ExtractionRefactoring, HighHunksCount","ExtractionRefactoring, HighHunksCount",-Complexity,0.014519906323185013,,0.40259740259740256,,2.338899196042053,
"-Complexity, ExtractionRefactoring, MajorContributor","ExtractionRefactoring, MajorContributor",-Complexity,0.01592505854800937,,0.3695652173913044,,2.1469979296066253,
"+WordsPerComment, +Complexity, +NumPullRequests, +Contributor","+WordsPerComment, +NumPullRequests, +Contributor",+Complexity,0.020608899297423888,,0.33460076045627374,,1.1778608797595127,
"+Complexity, +NumPullRequests, LowChangeSet, +Contributor","+NumPullRequests, LowChangeSet, +Contributor",+Complexity,0.03442622950819672,,0.39095744680851063,,1.376247566259143,
"+Complexity, +NumPullRequests, LowCodeChurn, +Contributor","+NumPullRequests, LowCodeChurn, +Contributor",+Complexity,0.030210772833723653,,0.32908163265306123,,1.1584324578965963,
"+Complexity, +NumPullRequests, MajorContributor, +Contributor","+NumPullRequests, MajorContributor, +Contributor",+Complexity,0.040749414519906324,,0.3774403470715835,,1.3286647007383856,
"+Complexity, +Size, LowChangeSet, +Contributor","LowChangeSet, +Contributor","+Complexity, +Size",0.053395784543325525,,0.3444108761329305,,1.4765406035016195,
"+Complexity, +Size, MajorContributor, +Contributor","MajorContributor, +Contributor","+Complexity, +Size",0.0648711943793911,,0.37584803256445043,,1.6113163645082362,
"+WordsPerComment, +Complexity, +WordsInDiscussion, +Contributor","+WordsPerComment, +WordsInDiscussion, +Contributor",+Complexity,0.026932084309133488,,0.3402366863905325,,1.1977004541529874,
"+Complexity, HighHunksCount, +WordsInDiscussion, +Contributor","HighHunksCount, +WordsInDiscussion, +Contributor",+Complexity,0.017330210772833723,,0.3217391304347826,,1.1325853973260689,
"+Complexity, LowChangeSet, +WordsInDiscussion, +Contributor","LowChangeSet, +WordsInDiscussion, +Contributor",+Complexity,0.020140515222482436,,0.38392857142857145,,1.351504534212696,
"+Complexity, LowCodeChurn, +WordsInDiscussion, +Contributor","LowCodeChurn, +WordsInDiscussion, +Contributor",+Complexity,0.01873536299765808,,0.3041825095057034,,1.0707826179631934,
"+Complexity, MajorContributor, +WordsInDiscussion, +Contributor","MajorContributor, +WordsInDiscussion, +Contributor",+Complexity,0.02529274004683841,,0.35064935064935066,,1.2343550925578954,
"+WordsPerComment, +Complexity, HighHunksCount, +Contributor","+WordsPerComment, HighHunksCount, +Contributor",+Complexity,0.014754098360655738,,0.4666666666666667,,1.6427589997251992,
"+WordsPerComment, +Complexity, LowChangeSet, +Contributor","+WordsPerComment, LowChangeSet, +Contributor",+Complexity,0.01405152224824356,,0.425531914893617,,1.497956534703829,
"+WordsPerComment, +Complexity, LowCodeChurn, +Contributor","+WordsPerComment, LowCodeChurn, +Contributor",+Complexity,0.013817330210772834,,0.3333333333333333,,1.1733992855179993,
"+WordsPerComment, +Complexity, MajorContributor, +Contributor","+WordsPerComment, MajorContributor, +Contributor",+Complexity,0.01920374707259953,,0.5125,,1.804101401483924,
"+Complexity, LowChangeSet, HighHunksCount, +Contributor","LowChangeSet, HighHunksCount, +Contributor",+Complexity,0.021545667447306793,,0.5,,1.7600989282769992,
"+Complexity, HighHunksCount, LowCodeChurn, +Contributor","HighHunksCount, LowCodeChurn, +Contributor",+Complexity,0.017330210772833723,,0.49664429530201337,,1.7482861837919184,
"+Complexity, MajorContributor, HighHunksCount, +Contributor","MajorContributor, HighHunksCount, +Contributor",+Complexity,0.034192037470725994,,0.38522427440633245,,1.3560656650577407,
"+Complexity, LowChangeSet, LowCodeChurn, +Contributor","LowChangeSet, LowCodeChurn, +Contributor",+Complexity,0.054332552693208434,,0.40069084628670126,,1.4105110582392535,
"+Complexity, LowChangeSet, MajorContributor, +Contributor","LowChangeSet, MajorContributor, +Contributor",+Complexity,0.03864168618266979,,0.6395348837209303,,2.2512893268659293,
"+Complexity, MajorContributor, LowCodeChurn, +Contributor","MajorContributor, LowCodeChurn, +Contributor",+Complexity,0.034894613583138175,,0.6260504201680672,,2.20382134717036,
"+Complexity, +Coupling, LowChangeSet, HighHunksCount","LowChangeSet, HighHunksCount","+Complexity, +Coupling",0.03395784543325527,,0.3589108910891089,,2.183118952920933,
"+Complexity, +Coupling, HighHunksCount, LowCodeChurn","HighHunksCount, LowCodeChurn","+Complexity, +Coupling",0.026697892271662763,,0.34545454545454546,,2.1012691012691014,
"+Complexity, +NumPullRequests, +Size, LowChangeSet","+NumPullRequests, LowChangeSet","+Complexity, +Size",0.06252927400468385,,0.32962962962962966,,1.413171203331846,
"+WordsPerComment, +Complexity, +NumPullRequests, +WordsInDiscussion","+WordsPerComment, +NumPullRequests, +WordsInDiscussion",+Complexity,0.028337236533957845,,0.32180851063829785,,1.1328296293697706,
"+Complexity, +NumPullRequests, LowChangeSet, +WordsInDiscussion","+NumPullRequests, LowChangeSet, +WordsInDiscussion",+Complexity,0.02763466042154567,,0.37341772151898733,,1.314504262890417,
"+Complexity, +NumPullRequests, LowCodeChurn, +WordsInDiscussion","+NumPullRequests, LowCodeChurn, +WordsInDiscussion",+Complexity,0.02505854800936768,,0.311046511627907,,1.0949452635211565,
"+WordsPerComment, +Complexity, +NumPullRequests, HighHunksCount","+WordsPerComment, +NumPullRequests, HighHunksCount",+Complexity,0.014519906323185013,,0.4525547445255475,,1.5930822416521746,
"+WordsPerComment, +Complexity, +NumPullRequests, LowChangeSet","+WordsPerComment, +NumPullRequests, LowChangeSet",+Complexity,0.01756440281030445,,0.43859649122807015,,1.543946428313157,
"+WordsPerComment, +Complexity, +NumPullRequests, LowCodeChurn","+WordsPerComment, +NumPullRequests, LowCodeChurn",+Complexity,0.016159250585480095,,0.36125654450261785,,1.2716945136242195,
"+WordsPerComment, +Complexity, +NumPullRequests, MajorContributor","+WordsPerComment, +NumPullRequests, MajorContributor",+Complexity,0.02271662763466042,,0.4449541284403669,,1.566326569200632,
"+Complexity, +NumPullRequests, LowChangeSet, HighHunksCount","+NumPullRequests, LowChangeSet, HighHunksCount",+Complexity,0.02810304449648712,,0.5194805194805194,,1.8286742111968821,
"+Complexity, +NumPullRequests, HighHunksCount, LowCodeChurn","+NumPullRequests, HighHunksCount, LowCodeChurn",+Complexity,0.022482435597189696,,0.4873096446700507,,1.715426366645603,
"+Complexity, +NumPullRequests, MajorContributor, HighHunksCount","+NumPullRequests, MajorContributor, HighHunksCount",+Complexity,0.05807962529274005,,0.3360433604336044,,1.182939117107577,
"+Complexity, +NumPullRequests, LowChangeSet, LowCodeChurn","+NumPullRequests, LowChangeSet, LowCodeChurn",+Complexity,0.06416861826697892,,0.3821478382147838,,1.345236000970426,
