items,antecedent,consequent,support_low,support_high,confidence_low,confidence_high,lift_low,lift_high
"+Coupling, MajorContributor",MajorContributor,+Coupling,0.2435747663551402,,0.44126984126984126,,1.3323703143808963,
"+NumPullRequests, +Size",+NumPullRequests,+Size,0.017815420560747662,,0.7176470588235294,,1.4635041866657323,
"+Size, +WordsInDiscussion",+WordsInDiscussion,+Size,0.020735981308411214,,0.7634408602150538,,1.5568919031425514,
"+WordsPerComment, +Size",+WordsPerComment,+Size,0.015771028037383176,,0.7397260273972602,,1.5085300284742222,
"+Size, ExtractionRefactoring",ExtractionRefactoring,+Size,0.041179906542056076,,0.844311377245509,,1.721811885460764,
"+Size, HighHunksCount",HighHunksCount,+Size,0.19188084112149534,,0.6524329692154917,,1.3305124994602997,
"+Size, LowChangeSet",LowChangeSet,+Size,0.2403621495327103,0.023273855702094646,0.6740376740376741,0.3157894736842105,1.374571170878497,2.7690655209452197
"+Size, LowCodeChurn",LowCodeChurn,+Size,0.22254672897196262,,0.6175040518638574,,1.2592816400130122,
"+Size, MajorContributor",MajorContributor,+Size,0.3773364485981308,,0.6835978835978835,,1.3940673933526821,
"+Size, RenameRefactoring",RenameRefactoring,+Size,0.01255841121495327,,0.5810810810810811,,1.185003943788935,
"-Cohesion, +WordsInDiscussion",+WordsInDiscussion,-Cohesion,0.01022196261682243,,0.3763440860215054,,1.7897252090800477,
"-Cohesion, ExtractionRefactoring",ExtractionRefactoring,-Cohesion,0.027453271028037383,,0.562874251497006,,2.676779773785762,
"-Cohesion, HighHunksCount",HighHunksCount,-Cohesion,0.11185747663551401,,0.38033763654419067,,1.8087167604545957,
"-Cohesion, LowChangeSet",LowChangeSet,-Cohesion,0.11156542056074767,,0.3128583128583129,,1.487815087815088,
"-Cohesion, MajorContributor",MajorContributor,-Cohesion,0.169392523364486,,0.30687830687830686,,1.459376837154615,
"-Size, HighCodeChurn",HighCodeChurn,-Size,0.03271028037383177,,0.3363363363363363,,2.21039465569216,
"+Complexity, +NumPullRequests, +Contributor","+NumPullRequests, +Contributor",+Complexity,0.014602803738317757,,0.6172839506172839,,1.7911697007742202,
"+Complexity, +WordsInDiscussion, +Contributor","+WordsInDiscussion, +Contributor",+Complexity,0.01723130841121495,,0.6344086021505376,,1.8408602150537632,
"+WordsPerComment, +Complexity, +Contributor","+WordsPerComment, +Contributor",+Complexity,0.012850467289719626,,0.6027397260273972,,1.7489667982354304,
"+Complexity, ExtractionRefactoring, +Contributor","ExtractionRefactoring, +Contributor",+Complexity,0.015771028037383176,,0.7941176470588235,,2.304287138584247,
"+Complexity, HighHunksCount, +Contributor","HighHunksCount, +Contributor",+Complexity,0.07593457943925233,,0.4859813084112149,,1.4101694915254235,
"+Complexity, LowChangeSet, +Contributor","LowChangeSet, +Contributor",+Complexity,0.08995327102803738,,0.5757009345794393,,1.670508474576271,
"+Complexity, LowCodeChurn, +Contributor","LowCodeChurn, +Contributor",+Complexity,0.07213785046728972,,0.48717948717948717,,1.4136462407648847,
"+Complexity, MajorContributor, +Contributor","MajorContributor, +Contributor",+Complexity,0.11623831775700935,,0.5958083832335329,,1.7288541560945903,
"+Complexity, +Coupling, ExtractionRefactoring",ExtractionRefactoring,"+Complexity, +Coupling",0.019567757009345793,,0.4011976047904191,,1.951279259662493,
"+Complexity, +Coupling, HighHunksCount",HighHunksCount,"+Complexity, +Coupling",0.09082943925233646,,0.30883813306852037,,1.502076374469622,
"+Complexity, +Coupling, MajorContributor",MajorContributor,"+Complexity, +Coupling",0.17348130841121495,,0.3142857142857143,,1.5285714285714285,
"+Complexity, +NumPullRequests, +Size",+NumPullRequests,"+Complexity, +Size",0.013726635514018691,,0.5529411764705883,,1.7844209125686092,
"+Complexity, +NumPullRequests, +WordsInDiscussion","+NumPullRequests, +WordsInDiscussion",+Complexity,0.013434579439252336,,0.638888888888889,,1.8538606403013183,
"+Complexity, +NumPullRequests, LowChangeSet","+NumPullRequests, LowChangeSet",+Complexity,0.01022196261682243,,0.673076923076923,,1.9530638852672748,
"+Complexity, +Size, +WordsInDiscussion",+WordsInDiscussion,"+Complexity, +Size",0.01606308411214953,,0.5913978494623655,,1.9085261419030535,
"+WordsPerComment, +Complexity, +Size",+WordsPerComment,"+Complexity, +Size",0.01197429906542056,,0.5616438356164384,,1.8125056485868851,
"+Complexity, +Size, ExtractionRefactoring",ExtractionRefactoring,"+Complexity, +Size",0.03329439252336448,,0.6826347305389221,,2.20296071382212,
"+Complexity, +Size, HighHunksCount",HighHunksCount,"+Complexity, +Size",0.1328855140186916,,0.45183714001986097,,1.4581436073779492,
"+Complexity, +Size, LowChangeSet",LowChangeSet,"+Complexity, +Size",0.16559579439252337,,0.4643734643734644,,1.4986001338498984,
"+Complexity, +Size, LowCodeChurn",LowCodeChurn,"+Complexity, +Size",0.14223130841121495,,0.3946515397082658,,1.2735974288040548,
"+Complexity, +Size, MajorContributor",MajorContributor,"+Complexity, +Size",0.2616822429906542,,0.474074074074074,,1.5299054002164274,
"+Complexity, +Size, RenameRefactoring",RenameRefactoring,"+Complexity, +Size",0.010514018691588784,,0.48648648648648646,,1.5699620449856078,
"+WordsPerComment, +Complexity, +WordsInDiscussion","+WordsPerComment, +WordsInDiscussion",+Complexity,0.012850467289719626,,0.6027397260273972,,1.7489667982354304,
"+Complexity, LowChangeSet, +WordsInDiscussion","LowChangeSet, +WordsInDiscussion",+Complexity,0.011098130841121495,,0.6909090909090909,,2.0048073959938364,
"+Complexity, MajorContributor, +WordsInDiscussion","MajorContributor, +WordsInDiscussion",+Complexity,0.011682242990654205,,0.8695652173913043,,2.523212969786293,
"-Cohesion, +Complexity, ExtractionRefactoring",ExtractionRefactoring,"-Cohesion, +Complexity",0.02336448598130841,,0.4790419161676646,,2.966075083106842,
"-Cohesion, +Complexity, HighHunksCount",HighHunksCount,"-Cohesion, +Complexity",0.08849299065420561,,0.3008937437934459,,1.8630382979181894,
"+Complexity, ExtractionRefactoring, HighHunksCount","ExtractionRefactoring, HighHunksCount",+Complexity,0.022488317757009345,,0.7000000000000001,,2.031186440677966,
"+Complexity, LowChangeSet, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring",+Complexity,0.021904205607476634,,0.7281553398058253,,2.112884647029784,
"+Complexity, ExtractionRefactoring, LowCodeChurn","ExtractionRefactoring, LowCodeChurn",+Complexity,0.013142523364485981,,0.7258064516129032,,2.1060688901038818,
"+Complexity, ExtractionRefactoring, MajorContributor","ExtractionRefactoring, MajorContributor",+Complexity,0.03271028037383177,,0.7225806451612902,,2.0967085839256416,
"+Complexity, LowChangeSet, HighHunksCount","LowChangeSet, HighHunksCount",+Complexity,0.07330607476635514,,0.6151960784313726,,1.7851113326686607,
"+Complexity, HighHunksCount, LowCodeChurn","HighHunksCount, LowCodeChurn",+Complexity,0.04935747663551402,,0.5577557755775577,,1.6184370979470826,
"+Complexity, MajorContributor, HighHunksCount","MajorContributor, HighHunksCount",+Complexity,0.13434579439252337,,0.5672009864364982,,1.6458442182699742,
"+Complexity, LowChangeSet, LowCodeChurn","LowChangeSet, LowCodeChurn",+Complexity,0.13230140186915887,,0.48140276301806584,,1.396883949638862,
"+Complexity, LowChangeSet, MajorContributor","LowChangeSet, MajorContributor",+Complexity,0.14719626168224298,,0.5901639344262295,,1.7124756876910252,
"+Complexity, LowChangeSet, MinorContributor","LowChangeSet, MinorContributor",+Complexity,0.03387850467289719,,0.31607629427792916,,0.917156975938669,
"+Complexity, MajorContributor, LowCodeChurn","MajorContributor, LowCodeChurn",+Complexity,0.12091121495327103,,0.5175000000000001,,1.501627118644068,
"+Coupling, +WordsInDiscussion, +Contributor","+WordsInDiscussion, +Contributor",+Coupling,0.011098130841121495,,0.4086021505376344,,1.233733477461076,
"+Coupling, HighHunksCount, +Contributor","HighHunksCount, +Contributor",+Coupling,0.06629672897196262,,0.4242990654205608,,1.2811287477954145,
"+Coupling, LowChangeSet, +Contributor","LowChangeSet, +Contributor",+Coupling,0.06863317757009346,,0.4392523364485982,,1.326278659611993,
"+Coupling, LowCodeChurn, +Contributor","LowCodeChurn, +Contributor",+Coupling,0.0540303738317757,,0.36489151873767256,,1.101753580386059,
"+Coupling, MajorContributor, +Contributor","MajorContributor, +Contributor",+Coupling,0.09082943925233646,,0.46556886227544914,,1.405738786976312,
"+NumPullRequests, +Size, +Contributor","+NumPullRequests, +Contributor",+Size,0.017815420560747662,,0.7530864197530864,,1.535775998352929,
"+Size, +WordsInDiscussion, +Contributor","+WordsInDiscussion, +Contributor",+Size,0.020735981308411214,,0.7634408602150538,,1.5568919031425514,
"+WordsPerComment, +Size, +Contributor","+WordsPerComment, +Contributor",+Size,0.015771028037383176,,0.7397260273972602,,1.5085300284742222,
"+Size, ExtractionRefactoring, +Contributor","ExtractionRefactoring, +Contributor",+Size,0.01664719626168224,,0.8382352941176471,,1.7094208737694006,
"+Size, HighHunksCount, +Contributor","HighHunksCount, +Contributor",+Size,0.09754672897196262,,0.6242990654205608,,1.2731387730792139,
"+Size, LowChangeSet, +Contributor","LowChangeSet, +Contributor",+Size,0.1106892523364486,,0.708411214953271,,1.4446694460988683,
"+Size, LowCodeChurn, +Contributor","LowCodeChurn, +Contributor",+Size,0.09579439252336448,,0.6469428007889546,,1.3193163489585351,
"+Size, MajorContributor, +Contributor","MajorContributor, +Contributor",+Size,0.14077102803738317,,0.7215568862275449,,1.4714775333193053,
"-Cohesion, +WordsInDiscussion, +Contributor","+WordsInDiscussion, +Contributor",-Cohesion,0.01022196261682243,,0.3763440860215054,,1.7897252090800477,
"-Cohesion, ExtractionRefactoring, +Contributor","ExtractionRefactoring, +Contributor",-Cohesion,0.01139018691588785,,0.5735294117647058,,2.727450980392157,
"-Cohesion, HighHunksCount, +Contributor","HighHunksCount, +Contributor",-Cohesion,0.05110981308411215,,0.3271028037383178,,1.5555555555555558,
"-Cohesion, LowChangeSet, +Contributor","LowChangeSet, +Contributor",-Cohesion,0.05081775700934579,,0.3252336448598131,,1.5466666666666669,
"-Cohesion, MajorContributor, +Contributor","MajorContributor, +Contributor",-Cohesion,0.06542056074766354,,0.33532934131736525,,1.5946773120425815,
"-Size, HighCodeChurn, +Contributor","HighCodeChurn, +Contributor",-Size,0.03271028037383177,,0.3363363363363363,,2.21039465569216,
"+Coupling, +Size, +WordsInDiscussion",+WordsInDiscussion,"+Coupling, +Size",0.01022196261682243,,0.3763440860215054,,1.365044650993257,
"+Coupling, +Size, ExtractionRefactoring",ExtractionRefactoring,"+Coupling, +Size",0.02161214953271028,,0.44311377245508976,,1.6072262255150715,
"+Coupling, +Size, HighHunksCount",HighHunksCount,"+Coupling, +Size",0.11419392523364486,,0.38828202581926513,,1.4083449750054702,
"+Coupling, +Size, LowChangeSet",LowChangeSet,"+Coupling, +Size",0.13376168224299065,,0.3751023751023751,,1.3605408181679368,
"+Coupling, +Size, LowCodeChurn",LowCodeChurn,"+Coupling, +Size",0.11214953271028037,,0.3111831442463533,,1.1286981842155865,
"+Coupling, +Size, MajorContributor",MajorContributor,"+Coupling, +Size",0.2219626168224299,,0.4021164021164021,,1.4585238992018654,
"+Coupling, ExtractionRefactoring, HighHunksCount","ExtractionRefactoring, HighHunksCount",+Coupling,0.01606308411214953,,0.5,,1.509700176366843,
"+Coupling, LowChangeSet, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring",+Coupling,0.014602803738317757,,0.4854368932038835,,1.4657283265697505,
"+Coupling, ExtractionRefactoring, MajorContributor","ExtractionRefactoring, MajorContributor",+Coupling,0.0227803738317757,,0.5032258064516129,,1.5194401775046935,
"+Coupling, LowChangeSet, HighHunksCount","LowChangeSet, HighHunksCount",+Coupling,0.05957943925233645,,0.5,,1.509700176366843,
"+Coupling, HighHunksCount, LowCodeChurn","HighHunksCount, LowCodeChurn",+Coupling,0.040011682242990655,,0.4521452145214521,,1.3652074202129207,
"+Coupling, MajorContributor, HighHunksCount","MajorContributor, HighHunksCount",+Coupling,0.11244158878504673,,0.4747225647348952,,1.4333774794111827,
"+Coupling, LowChangeSet, LowCodeChurn","LowChangeSet, LowCodeChurn",+Coupling,0.10660046728971963,,0.38788522848034007,,1.1711807956937252,
"+Coupling, LowChangeSet, MajorContributor","LowChangeSet, MajorContributor",+Coupling,0.1191588785046729,,0.47775175644028106,,1.4425238219149228,
"+Coupling, LowChangeSet, MinorContributor","LowChangeSet, MinorContributor",+Coupling,0.03300233644859813,,0.3079019073569482,,0.9296791276809442,
"+Coupling, MajorContributor, LowCodeChurn","MajorContributor, LowCodeChurn",+Coupling,0.09491822429906542,,0.40625,,1.22663139329806,
"+NumPullRequests, +Size, +WordsInDiscussion","+NumPullRequests, +WordsInDiscussion",+Size,0.016355140186915886,,0.7777777777777778,,1.5861293097743365,
"+WordsPerComment, +NumPullRequests, +Size","+WordsPerComment, +NumPullRequests",+Size,0.012266355140186916,,0.7636363636363637,,1.5572905950511668,
"+NumPullRequests, +Size, LowChangeSet","+NumPullRequests, LowChangeSet",+Size,0.012266355140186916,,0.8076923076923077,,1.6471342832271956,
"+NumPullRequests, +Size, LowCodeChurn","+NumPullRequests, LowCodeChurn",+Size,0.010514018691588784,,0.6923076923076923,,1.4118293856233106,
"+WordsPerComment, +Size, +WordsInDiscussion","+WordsPerComment, +WordsInDiscussion",+Size,0.015771028037383176,,0.7397260273972602,,1.5085300284742222,
"+Size, LowChangeSet, +WordsInDiscussion","LowChangeSet, +WordsInDiscussion",+Size,0.013142523364485981,,0.8181818181818182,,1.6685256375548216,
"+Size, LowCodeChurn, +WordsInDiscussion","LowCodeChurn, +WordsInDiscussion",+Size,0.012266355140186916,,0.8076923076923077,,1.6471342832271956,
"+Size, MajorContributor, +WordsInDiscussion","MajorContributor, +WordsInDiscussion",+Size,0.01197429906542056,,0.8913043478260869,,1.8176450785923297,
"-Cohesion, +Size, ExtractionRefactoring",ExtractionRefactoring,"-Cohesion, +Size",0.024824766355140186,,0.5089820359281437,,2.753166652477036,
"-Cohesion, +Size, HighHunksCount",HighHunksCount,"-Cohesion, +Size",0.09871495327102804,,0.33565044687189677,,1.8155878832375585,
"+Size, ExtractionRefactoring, HighHunksCount","ExtractionRefactoring, HighHunksCount",+Size,0.02570093457943925,,0.8,,1.6314472900536034,
"+Size, ExtractionRefactoring, LowChangeSet","LowChangeSet, ExtractionRefactoring",+Size,0.025992990654205607,,0.8640776699029126,,1.7621214661986733,
"+Size, ExtractionRefactoring, LowCodeChurn","ExtractionRefactoring, LowCodeChurn",+Size,0.01723130841121495,,0.9516129032258065,,1.9406328651847298,
"+Size, ExtractionRefactoring, MajorContributor","ExtractionRefactoring, MajorContributor",+Size,0.038259345794392524,,0.8451612903225806,,1.723545120943726,
"+Size, LowChangeSet, HighHunksCount","LowChangeSet, HighHunksCount",+Size,0.0911214953271028,,0.7647058823529411,,1.5594716743159442,
"+Size, HighHunksCount, LowCodeChurn","HighHunksCount, LowCodeChurn",+Size,0.06600467289719626,,0.7458745874587458,,1.5210688430367751,
"+Size, HighHunksCount, MajorContributor","MajorContributor, HighHunksCount",+Size,0.16764018691588786,,0.7077681874229347,,1.443358114196622,
"+Size, HighHunksCount, MinorContributor","HighHunksCount, MinorContributor",+Size,0.024240654205607476,,0.423469387755102,,0.8635849813421497,
"+Size, LowChangeSet, LowCodeChurn","LowChangeSet, LowCodeChurn",+Size,0.1810747663551402,0.018619084561675717,0.6588735387885228,0.3,1.343646811680704,2.630612244897959
"+Size, LowChangeSet, MajorContributor","LowChangeSet, MajorContributor",+Size,0.1901285046728972,0.015515903801396431,0.7622950819672131,0.4444444444444444,1.554555307120749,3.897203325774754
"+Size, LowChangeSet, MinorContributor","LowChangeSet, MinorContributor",+Size,0.05023364485981308,,0.4686648501362398,,0.9557524996226832,
"+Size, MajorContributor, LowCodeChurn","MajorContributor, LowCodeChurn",+Size,0.16530373831775702,0.02094647013188518,0.7075,0.3698630136986301,1.4428111971411555,3.243220575901593
"+Size, MinorContributor, LowCodeChurn","MinorContributor, LowCodeChurn",+Size,0.05724299065420561,,0.4516129032258065,,0.9209783089012278,
"+Size, RenameRefactoring, MajorContributor","RenameRefactoring, MajorContributor",+Size,0.011682242990654205,,0.6557377049180328,,1.3372518770931177,
"-Cohesion, ExtractionRefactoring, HighHunksCount","ExtractionRefactoring, HighHunksCount",-Cohesion,0.018983644859813083,,0.5909090909090909,,2.81010101010101,
"-Cohesion, LowChangeSet, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring",-Cohesion,0.017523364485981307,,0.5825242718446602,,2.7702265372168284,
"-Cohesion, ExtractionRefactoring, MajorContributor","ExtractionRefactoring, MajorContributor",-Cohesion,0.025992990654205607,,0.5741935483870967,,2.7306093189964153,
"-Cohesion, LowChangeSet, HighHunksCount","LowChangeSet, HighHunksCount",-Cohesion,0.056074766355140186,,0.47058823529411764,,2.237908496732026,
"-Cohesion, HighHunksCount, LowCodeChurn","HighHunksCount, LowCodeChurn",-Cohesion,0.037383177570093455,,0.4224422442244224,,2.0089475614228087,
"-Cohesion, MajorContributor, HighHunksCount","MajorContributor, HighHunksCount",-Cohesion,0.0963785046728972,,0.406905055487053,,1.9350595972050966,
"-Cohesion, LowChangeSet, MajorContributor","LowChangeSet, MajorContributor",-Cohesion,0.09199766355140188,,0.36885245901639346,,1.7540983606557379,
"HighChangeSet, -Complexity, HighHunksCount","HighChangeSet, HighHunksCount",-Complexity,0.017523364485981307,0.02482544608223429,0.5607476635514018,0.6808510638297873,4.23841059602649,4.8756501182033105
"HighChangeSet, -Complexity, MajorContributor","HighChangeSet, MajorContributor",-Complexity,0.02161214953271028,0.06671838634600466,0.5736434108527131,0.4174757281553399,4.3358830877697345,2.9895900755124063
"-Complexity, HighHunksCount, HighCodeChurn","HighHunksCount, HighCodeChurn",-Complexity,0.017523364485981307,0.02482544608223429,0.5607476635514018,0.6808510638297873,4.23841059602649,4.8756501182033105
"-Complexity, MajorContributor, HighCodeChurn","MajorContributor, HighCodeChurn",-Complexity,0.02161214953271028,0.06671838634600466,0.578125,0.4455958549222798,4.369757174392936,3.190961427748993
"HighChangeSet, -Size, HighCodeChurn","HighChangeSet, HighCodeChurn",-Size,0.03271028037383177,,0.3373493975903614,,2.2170524709201485,
"HighChangeSet, -Size, HighHunksCount","HighChangeSet, HighHunksCount",-Size,0.021904205607476634,0.019394879751745538,0.7009345794392523,0.5319148936170213,4.606525911708253,5.041458072590738
"HighChangeSet, -Size, MajorContributor","HighChangeSet, MajorContributor",-Size,0.024240654205607476,0.04809930178432894,0.6434108527131782,0.3009708737864078,4.2284813045871825,2.852584237578527
"HighHunksCount, -Size, HighCodeChurn","HighHunksCount, HighCodeChurn",-Size,0.021904205607476634,0.019394879751745538,0.7009345794392523,0.5319148936170213,4.606525911708253,5.041458072590738
"MajorContributor, -Size, HighCodeChurn","MajorContributor, HighCodeChurn",-Size,0.024240654205607476,0.04809930178432894,0.6484375,0.3212435233160622,4.2615163147792705,3.0447272173117956
"-Size, HighHunksCount, MinorContributor","HighHunksCount, MinorContributor",-Size,0.02044392523364486,,0.35714285714285715,,2.347134631203729,
"+Complexity, +Coupling, LowChangeSet, +Contributor","LowChangeSet, +Contributor","+Complexity, +Coupling",0.05110981308411215,,0.3271028037383178,,1.590909090909091,
"+Complexity, +Coupling, MajorContributor, +Contributor","MajorContributor, +Contributor","+Complexity, +Coupling",0.06921728971962617,,0.35479041916167664,,1.7255715841045183,
"+Complexity, +NumPullRequests, +Size, +Contributor","+NumPullRequests, +Contributor","+Complexity, +Size",0.013726635514018691,,0.5802469135802469,,1.8725404638065652,
"+Complexity, +NumPullRequests, +WordsInDiscussion, +Contributor","+NumPullRequests, +WordsInDiscussion, +Contributor",+Complexity,0.013434579439252336,,0.638888888888889,,1.8538606403013183,
"+Complexity, +NumPullRequests, LowChangeSet, +Contributor","+NumPullRequests, LowChangeSet, +Contributor",+Complexity,0.01022196261682243,,0.673076923076923,,1.9530638852672748,
"+Complexity, +Size, +WordsInDiscussion, +Contributor","+WordsInDiscussion, +Contributor","+Complexity, +Size",0.01606308411214953,,0.5913978494623655,,1.9085261419030535,
"+WordsPerComment, +Complexity, +Size, +Contributor","+WordsPerComment, +Contributor","+Complexity, +Size",0.01197429906542056,,0.5616438356164384,,1.8125056485868851,
"+Complexity, +Size, ExtractionRefactoring, +Contributor","ExtractionRefactoring, +Contributor","+Complexity, +Size",0.014602803738317757,,0.7352941176470589,,2.3729001496922995,
"+Complexity, +Size, HighHunksCount, +Contributor","HighHunksCount, +Contributor","+Complexity, +Size",0.06483644859813084,,0.41495327102803736,,1.3391140433553252,
"+Complexity, +Size, LowChangeSet, +Contributor","LowChangeSet, +Contributor","+Complexity, +Size",0.08148364485981309,,0.5214953271028038,,1.6829406220546657,
"+Complexity, +Size, LowCodeChurn, +Contributor","LowCodeChurn, +Contributor","+Complexity, +Size",0.06542056074766354,,0.44181459566074943,,1.4257994114443036,
"+Complexity, +Size, MajorContributor, +Contributor","MajorContributor, +Contributor","+Complexity, +Size",0.10426401869158879,,0.5344311377245509,,1.724686348321265,
"+WordsPerComment, +Complexity, +WordsInDiscussion, +Contributor","+WordsPerComment, +WordsInDiscussion, +Contributor",+Complexity,0.012850467289719626,,0.6027397260273972,,1.7489667982354304,
"+Complexity, LowChangeSet, +WordsInDiscussion, +Contributor","LowChangeSet, +WordsInDiscussion, +Contributor",+Complexity,0.011098130841121495,,0.6909090909090909,,2.0048073959938364,
"+Complexity, MajorContributor, +WordsInDiscussion, +Contributor","MajorContributor, +WordsInDiscussion, +Contributor",+Complexity,0.011682242990654205,,0.8695652173913043,,2.523212969786293,
"-Cohesion, +Complexity, MajorContributor, +Contributor","MajorContributor, +Contributor","-Cohesion, +Complexity",0.058703271028037386,,0.3008982035928144,,1.8630659115764854,
"+Complexity, ExtractionRefactoring, HighHunksCount, +Contributor","ExtractionRefactoring, HighHunksCount, +Contributor",+Complexity,0.011098130841121495,,0.7755102040816326,,2.2502940159114493,
"+Complexity, LowChangeSet, ExtractionRefactoring, +Contributor","LowChangeSet, ExtractionRefactoring, +Contributor",+Complexity,0.01080607476635514,,0.8043478260869565,,2.333971997052321,
"+Complexity, ExtractionRefactoring, MajorContributor, +Contributor","ExtractionRefactoring, MajorContributor, +Contributor",+Complexity,0.014018691588785047,,0.8135593220338984,,2.3607009480034473,
"+Complexity, LowChangeSet, HighHunksCount, +Contributor","LowChangeSet, HighHunksCount, +Contributor",+Complexity,0.036214953271028034,,0.6888888888888889,,1.99894538606403,
"+Complexity, HighHunksCount, LowCodeChurn, +Contributor","HighHunksCount, LowCodeChurn, +Contributor",+Complexity,0.02336448598130841,,0.6451612903225806,,1.872061235647895,
"+Complexity, MajorContributor, HighHunksCount, +Contributor","MajorContributor, HighHunksCount, +Contributor",+Complexity,0.0630841121495327,,0.561038961038961,,1.6279639005062732,
"+Complexity, LowChangeSet, LowCodeChurn, +Contributor","LowChangeSet, LowCodeChurn, +Contributor",+Complexity,0.06542056074766354,,0.5517241379310344,,1.6009351256575097,
"+Complexity, LowChangeSet, MajorContributor, +Contributor","LowChangeSet, MajorContributor, +Contributor",+Complexity,0.06103971962616823,,0.8069498069498069,,2.3415221516916427,
"+Complexity, LowChangeSet, MinorContributor, +Contributor","LowChangeSet, MinorContributor, +Contributor",+Complexity,0.02891355140186916,,0.3586956521739131,,1.040825350036846,
"+Complexity, MajorContributor, LowCodeChurn, +Contributor","MajorContributor, LowCodeChurn, +Contributor",+Complexity,0.04264018691588785,,0.7934782608695652,,2.3024318349299926,
"+Complexity, MinorContributor, LowCodeChurn, +Contributor","MinorContributor, LowCodeChurn, +Contributor",+Complexity,0.02949766355140187,,0.3126934984520124,,0.907341134491263,
"+Complexity, +Coupling, +Size, ExtractionRefactoring",ExtractionRefactoring,"+Complexity, +Coupling, +Size",0.019275700934579438,,0.3952095808383233,,1.9958666737321815,
"+Complexity, +Coupling, +Size, MajorContributor",MajorContributor,"+Complexity, +Coupling, +Size",0.169392523364486,,0.30687830687830686,,1.5497807120226,
"+Complexity, +Coupling, ExtractionRefactoring, HighHunksCount","ExtractionRefactoring, HighHunksCount","+Complexity, +Coupling",0.013142523364485981,,0.4090909090909091,,1.9896694214876034,
"+Complexity, +Coupling, LowChangeSet, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring","+Complexity, +Coupling",0.012266355140186916,,0.4077669902912621,,1.9832303618711384,
"+Complexity, +Coupling, ExtractionRefactoring, MajorContributor","ExtractionRefactoring, MajorContributor","+Complexity, +Coupling",0.018691588785046728,,0.41290322580645156,,2.0082111436950143,
"+Complexity, +Coupling, LowChangeSet, HighHunksCount","LowChangeSet, HighHunksCount","+Complexity, +Coupling",0.04731308411214953,,0.39705882352941174,,1.9311497326203209,
"+Complexity, +Coupling, HighHunksCount, LowCodeChurn","HighHunksCount, LowCodeChurn","+Complexity, +Coupling",0.030373831775700934,,0.3432343234323432,,1.6693669366936694,
"+Complexity, +Coupling, MajorContributor, HighHunksCount","MajorContributor, HighHunksCount","+Complexity, +Coupling",0.08323598130841121,,0.35141800246609123,,1.7091693756305346,
"+Complexity, +Coupling, LowChangeSet, MajorContributor","LowChangeSet, MajorContributor","+Complexity, +Coupling",0.09024532710280374,,0.3618266978922717,,1.7597934852033215,
"+Complexity, +NumPullRequests, +Size, +WordsInDiscussion","+NumPullRequests, +WordsInDiscussion","+Complexity, +Size",0.01255841121495327,,0.5972222222222222,,1.927322232694523,
"+WordsPerComment, +Complexity, +Size, +WordsInDiscussion","+WordsPerComment, +WordsInDiscussion","+Complexity, +Size",0.01197429906542056,,0.5616438356164384,,1.8125056485868851,
